   0.99889,  -0.00000,   0.00000,   0.99890,   0.99906,   0.00000,   0.00000,   0.99906
  -0.00003,   0.99935,  -0.00008,   0.00000,   0.99943,  -0.00002,  -0.00002,   0.99945
   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000
   0.99996,   0.00019,   0.00006,   0.99989,   1.00000,  -0.00000,  -0.00005,   0.99988
   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000
   0.00001,   0.99941,   0.00004,   0.00007,   0.99957,   0.00000,  -0.00000,   0.99948
   0.00000,   0.00001,   0.99899,   0.99899,   0.99914,  -0.00001,   0.00000,   0.99913
   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000
